id,lead_time,arrival_week,duration,prev_cancel,booking_changes,waiting_period,per_Day_price,parking,special_request,segment,deposit,cust_type,is_cancelled
2044,86,2,0,0,1,0,67,1,0,Corporate,No Deposit     ,Transient,0
2045,31,11,2,0,0,0,95.4,0,0,Online TA,No Deposit     ,Transient,1
2046,26,30,1,0,0,0,210,0,2,Online TA,No Deposit     ,Transient,1
2047,169,16,1,0,0,0,76.24,0,1,Online TA,No Deposit     ,Transient,0
2048,204,25,3,0,0,0,130.5,0,0,Online TA,No Deposit     ,Transient,1
2049,72,52,4,1,1,0,159.3,0,1,Online TA,No Deposit     ,Contract,1
2050,267,14,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
2051,357,21,2,0,0,0,99,0,0,Online TA,No Deposit     ,Transient,1
2052,48,49,3,0,0,0,68,0,0,Offline TA/TO,No Deposit     ,Transient,0
2053,40,21,3,0,0,0,140.4,0,0,Online TA,No Deposit     ,Transient,0
2054,184,29,0,0,0,0,105.3,0,1,Online TA,No Deposit     ,Transient,0
2055,139,6,1,0,0,0,79.2,0,0,Online TA,No Deposit     ,Transient,1
2056,56,5,3,0,0,0,60,0,0,Groups,Non Refund     ,Transient,1
2057,106,53,0,0,1,0,140,0,2,Online TA,No Deposit     ,Transient,1
2058,451,21,2,0,0,0,60,0,0,Groups,Non Refund     ,Transient,1
2059,5,24,2,0,0,0,109,0,1,Online TA,No Deposit     ,Transient,1
2060,62,31,3,0,2,0,114.3,0,1,Online TA,No Deposit     ,Transient,1
2061,104,20,2,0,0,0,170,0,0,Groups,Non Refund     ,Transient,1
2062,96,29,0,0,0,0,63.75,0,0,Offline TA/TO,No Deposit     ,Transient,0
2063,222,35,3,0,0,0,117,0,3,Online TA,No Deposit     ,Transient,1
2064,314,35,2,1,0,0,62.8,0,0,Groups,No Deposit     ,Transient-Party,1
2065,0,27,0,0,0,0,0,0,0,Complementary,No Deposit     ,Transient,0
2066,62,39,1,0,0,0,91,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2067,55,50,3,0,0,0,101.38,0,1,Online TA,No Deposit     ,Transient,0
2068,77,23,3,0,0,0,116.1,0,0,Online TA,No Deposit     ,Transient,1
2069,0,9,1,0,0,0,118,0,1,Online TA,No Deposit     ,Transient,0
2070,1,32,2,0,0,0,133,1,1,Online TA,No Deposit     ,Transient,0
2071,51,34,2,0,0,0,152.1,0,0,Online TA,No Deposit     ,Transient,1
2072,137,27,3,0,0,0,112,0,0,Offline TA/TO,No Deposit     ,Transient,0
2073,61,24,3,0,0,0,125.1,0,0,Offline TA/TO,No Deposit     ,Transient,0
2074,226,30,2,0,0,96,76.5,0,1,Groups,No Deposit     ,Transient-Party,0
2075,314,42,3,0,0,68,75,0,0,Offline TA/TO,Non Refund     ,Transient,1
2076,414,28,2,0,1,0,95.5,0,0,Groups,No Deposit     ,Transient-Party,0
2077,193,29,1,0,0,0,89.1,0,2,Online TA,No Deposit     ,Transient,1
2078,14,16,1,0,0,0,90,0,1,Groups,No Deposit     ,Transient-Party,0
2079,33,50,2,1,0,0,110,0,0,Offline TA/TO,Non Refund     ,Transient,1
2080,206,28,0,0,0,0,89.1,0,2,Online TA,No Deposit     ,Transient,0
2081,175,29,2,0,0,0,65.83,0,0,Online TA,No Deposit     ,Transient,1
2082,1,5,1,0,1,0,90,0,0,Online TA,No Deposit     ,Transient,1
2083,54,9,1,0,0,0,73.5,0,1,Online TA,No Deposit     ,Transient,1
2084,18,40,0,0,1,0,170,0,0,Groups,No Deposit     ,Transient-Party,0
2085,288,19,3,0,0,236,81.67,0,0,Groups,No Deposit     ,Transient-Party,0
2086,17,49,3,0,0,0,83.2,0,0,Online TA,No Deposit     ,Transient,1
2087,36,40,0,0,0,0,72.07,0,1,Online TA,No Deposit     ,Transient,0
2088,60,14,3,0,0,0,75,0,0,Offline TA/TO,No Deposit     ,Transient,0
2089,615,11,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
2090,81,21,0,0,0,0,90,0,1,Groups,No Deposit     ,Transient-Party,0
2091,0,7,2,0,0,0,108,0,0,Direct,No Deposit     ,Transient,0
2092,140,17,2,0,0,0,130,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
2093,130,25,1,0,0,0,130.5,0,4,Direct,No Deposit     ,Transient,0
2094,61,36,2,0,0,0,62,0,0,Groups,No Deposit     ,Transient-Party,1
2095,482,45,2,0,0,0,62.8,0,0,Groups,Non Refund     ,Transient,1
2096,131,33,1,0,2,0,94.5,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2097,97,41,3,0,0,0,140,0,0,Groups,Non Refund     ,Transient,1
2098,34,3,1,0,0,0,75,0,0,Groups,No Deposit     ,Transient-Party,0
2099,181,32,5,0,0,0,112.2,0,1,Online TA,No Deposit     ,Transient,1
2100,19,31,1,0,0,0,140.8,0,0,Direct,No Deposit     ,Transient,1
2101,92,32,1,0,0,0,195,0,1,Online TA,No Deposit     ,Transient,1
2102,189,18,2,0,0,0,100,0,1,Groups,No Deposit     ,Transient-Party,0
2103,273,19,1,0,0,0,89.1,0,0,Offline TA/TO,No Deposit     ,Transient,1
2104,31,31,2,0,0,0,135.9,0,1,Online TA,No Deposit     ,Transient,1
2105,53,51,2,0,0,0,79.2,0,1,Online TA,No Deposit     ,Transient,1
2106,80,52,5,0,0,0,88.29,0,1,Online TA,No Deposit     ,Transient,0
2107,38,1,3,0,0,0,74.8,0,2,Online TA,No Deposit     ,Transient,1
2108,448,24,1,0,0,0,112.67,0,3,Groups,No Deposit     ,Transient-Party,0
2109,45,11,2,0,0,0,71.1,0,1,Online TA,No Deposit     ,Transient,0
2110,414,49,1,1,0,0,62,0,0,Groups,Non Refund     ,Transient,1
2111,156,30,2,0,0,0,90,0,1,Online TA,No Deposit     ,Transient,0
2112,304,34,1,1,0,0,62,0,0,Groups,Non Refund     ,Transient-Party,1
2113,35,9,3,0,0,0,70.03,0,1,Online TA,No Deposit     ,Transient,0
2114,58,3,5,0,0,25,75,0,2,Groups,No Deposit     ,Transient-Party,0
2115,10,19,2,0,0,0,108.9,0,0,Offline TA/TO,No Deposit     ,Transient,0
2116,162,13,1,0,0,0,98,0,0,Groups,No Deposit     ,Transient-Party,1
2117,2,38,1,0,0,0,200,0,1,Online TA,No Deposit     ,Contract,0
2118,336,38,2,1,0,0,101.5,0,0,Offline TA/TO,Non Refund     ,Transient-Party,1
2119,253,39,0,0,0,0,115.2,0,2,Online TA,No Deposit     ,Transient-Party,0
2120,27,39,1,0,0,0,95,0,0,Direct,No Deposit     ,Transient-Party,0
2121,329,37,3,1,0,0,90,0,0,Offline TA/TO,Non Refund     ,Transient,1
2122,4,14,1,3,1,0,40,0,1,Corporate,No Deposit     ,Transient,0
2123,59,21,2,0,0,0,171,0,0,Online TA,No Deposit     ,Transient,0
2124,226,24,2,0,0,0,105,0,0,Offline TA/TO,Non Refund     ,Transient,1
2125,283,53,4,0,0,0,72.25,0,2,Online TA,No Deposit     ,Transient,0
2126,116,10,1,0,0,0,61,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
2127,3,31,2,0,0,0,109.65,0,0,Direct,No Deposit     ,Transient,0
2128,20,25,0,0,0,0,94.35,0,0,Online TA,No Deposit     ,Transient,0
2129,45,41,2,0,0,0,139.5,0,1,Online TA,No Deposit     ,Transient,1
2130,0,12,1,0,2,0,199,0,1,Direct,No Deposit     ,Transient,0
2131,140,33,6,0,0,0,76.5,0,2,Online TA,No Deposit     ,Transient,0
2132,11,41,1,0,0,0,143.2,0,0,Offline TA/TO,No Deposit     ,Group,0
2133,34,7,2,0,0,0,67.76,0,1,Online TA,No Deposit     ,Transient,0
2134,30,15,2,0,0,0,206.52,0,1,Online TA,No Deposit     ,Transient,0
2135,236,8,1,0,0,0,103.5,0,1,Online TA,No Deposit     ,Transient,0
2136,168,37,2,0,0,0,60,0,0,Groups,No Deposit     ,Transient-Party,1
2137,37,42,3,0,0,0,105,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
2138,38,9,1,0,0,0,73.2,0,1,Online TA,No Deposit     ,Transient,0
2139,142,7,3,0,1,0,88.4,0,3,Online TA,No Deposit     ,Transient,0
2140,6,53,1,0,0,0,77.5,0,0,Offline TA/TO,No Deposit     ,Transient,0
2141,35,33,2,0,0,0,190,0,2,Online TA,No Deposit     ,Transient,0
2142,173,29,7,0,0,0,104.7,0,1,Online TA,No Deposit     ,Transient-Party,0
2143,9,9,2,0,0,0,64.03,0,1,Online TA,No Deposit     ,Transient,0
2144,49,26,1,0,0,0,130.5,0,2,Direct,No Deposit     ,Transient,0
2145,18,49,6,0,0,0,75.54,0,0,Online TA,No Deposit     ,Transient,1
2146,59,4,1,0,0,0,80,0,0,Groups,Non Refund     ,Transient,1
2147,142,26,3,0,0,0,135,0,0,Online TA,No Deposit     ,Transient,1
2148,342,39,2,1,0,0,62,0,0,Groups,Non Refund     ,Contract,1
2149,2,2,3,0,0,0,85.57,0,1,Online TA,No Deposit     ,Transient,0
2150,247,24,1,0,1,0,87,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
2151,35,43,3,0,0,0,85,0,0,Offline TA/TO,No Deposit     ,Transient,0
2152,418,40,2,0,0,223,107,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2153,295,18,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
2154,102,42,2,0,0,0,101.5,0,0,Offline TA/TO,Non Refund     ,Transient-Party,1
2155,297,33,1,1,0,0,62,0,0,Groups,Non Refund     ,Contract,1
2156,39,40,0,0,0,0,129.7,0,0,Online TA,No Deposit     ,Transient,0
2157,183,19,3,0,0,0,130,0,0,Offline TA/TO,Non Refund     ,Transient,1
2158,64,24,2,0,1,0,143.1,0,0,Online TA,No Deposit     ,Transient,1
2159,213,35,3,0,1,0,104,0,0,Groups,No Deposit     ,Transient-Party,0
2160,122,20,2,0,0,0,126,0,1,Online TA,No Deposit     ,Transient,0
2161,69,25,4,0,0,0,120,0,0,Offline TA/TO,Non Refund     ,Transient,1
2162,94,30,3,0,0,0,123.3,0,0,Online TA,No Deposit     ,Transient,0
2163,128,34,0,0,2,0,145,0,1,Online TA,No Deposit     ,Transient,0
2164,182,27,4,0,0,0,89.1,0,1,Online TA,No Deposit     ,Transient,1
2165,154,41,2,0,4,0,118.8,0,1,Online TA,No Deposit     ,Transient,1
2166,37,35,0,0,0,0,87.2,0,1,Online TA,No Deposit     ,Transient,0
2167,138,10,2,0,0,0,93.6,0,1,Online TA,No Deposit     ,Transient,0
2168,281,40,1,0,0,174,96,0,0,Groups,No Deposit     ,Transient-Party,1
2169,53,18,3,0,0,0,192,0,0,Online TA,No Deposit     ,Transient,0
2170,222,27,3,0,1,0,107.1,0,2,Online TA,No Deposit     ,Transient-Party,0
2171,111,14,1,0,0,0,189,0,2,Online TA,No Deposit     ,Transient,0
2172,0,31,1,0,0,0,149,0,0,Direct,No Deposit     ,Transient,0
2173,192,43,2,0,0,0,95,0,0,Groups,No Deposit     ,Transient-Party,0
2174,47,2,4,0,0,0,74.8,0,0,Online TA,No Deposit     ,Transient,1
2175,5,28,2,0,1,0,75,0,2,Offline TA/TO,No Deposit     ,Transient,0
2176,98,40,2,0,0,0,95,0,0,Offline TA/TO,No Deposit     ,Transient,1
2177,69,19,7,0,2,0,186,0,3,Online TA,No Deposit     ,Transient,0
2178,2,5,1,0,0,0,80,0,1,Corporate,No Deposit     ,Transient,0
2179,5,28,2,0,0,0,143,0,0,Direct,No Deposit     ,Transient,0
2180,219,23,2,0,0,0,105,0,0,Offline TA/TO,Non Refund     ,Transient,1
2181,162,22,1,0,1,0,84.6,0,0,Offline TA/TO,No Deposit     ,Transient,0
2182,398,33,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
2183,29,3,3,0,0,0,65,0,0,Groups,No Deposit     ,Transient-Party,0
2184,13,39,1,0,0,0,119.2,0,0,Online TA,No Deposit     ,Transient,0
2185,21,22,3,0,1,0,143.33,0,0,Direct,No Deposit     ,Transient,0
2186,36,4,2,0,2,0,71,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2187,17,39,1,0,1,0,170,0,0,Groups,No Deposit     ,Transient-Party,0
2188,2,15,3,0,0,0,150.33,0,0,Online TA,No Deposit     ,Transient,0
2189,107,22,3,0,0,0,132.6,0,1,Online TA,No Deposit     ,Transient,0
2190,147,30,2,1,0,0,75,0,0,Groups,No Deposit     ,Transient,1
2191,164,40,2,0,0,0,100,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2192,128,38,2,0,0,0,112.2,0,1,Direct,No Deposit     ,Transient,0
2193,65,53,3,0,1,0,105.61,0,1,Online TA,No Deposit     ,Transient,0
2194,168,34,1,0,0,0,94.5,0,1,Direct,No Deposit     ,Transient-Party,0
2195,60,29,2,0,0,0,177.3,0,0,Online TA,No Deposit     ,Transient,1
2196,9,50,1,0,0,0,65,0,0,Corporate,No Deposit     ,Transient-Party,0
2197,147,22,2,0,0,0,125.1,0,0,Offline TA/TO,No Deposit     ,Transient,0
2198,6,9,3,0,0,0,62,0,1,Offline TA/TO,No Deposit     ,Transient,0
2199,0,2,0,0,0,0,108,0,1,Online TA,No Deposit     ,Transient-Party,0
2200,12,28,1,0,0,0,139,0,2,Online TA,No Deposit     ,Transient,1
2201,1,7,1,0,1,0,98,0,2,Direct,No Deposit     ,Transient,0
2202,96,28,4,0,0,0,103.5,0,0,Online TA,No Deposit     ,Transient,0
2203,278,30,2,1,0,0,62,0,0,Groups,Non Refund     ,Transient-Party,1
2204,277,46,2,0,0,0,100,0,0,Groups,Non Refund     ,Transient,1
2205,36,30,2,0,0,0,159.3,0,2,Online TA,No Deposit     ,Transient,0
2206,349,41,5,0,0,162,80,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
2207,0,33,2,0,0,0,89,0,1,Direct,No Deposit     ,Transient,1
2208,20,7,2,0,0,0,79,0,0,Online TA,No Deposit     ,Transient,1
2209,82,18,2,0,0,0,130,0,0,Groups,Non Refund     ,Transient,1
2210,97,21,4,0,0,0,130.9,0,0,Online TA,No Deposit     ,Transient-Party,1
2211,273,29,2,0,0,0,109,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2212,28,21,2,0,0,0,160,0,0,Online TA,No Deposit     ,Transient,0
2213,116,10,1,0,0,0,76,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2214,256,43,3,0,0,0,100.75,0,0,Online TA,No Deposit     ,Transient-Party,0
2215,321,36,2,1,0,0,62.8,0,0,Groups,No Deposit     ,Transient-Party,1
2216,28,51,1,0,0,0,87,0,1,Online TA,No Deposit     ,Contract,0
2217,14,4,14,0,0,0,80.09,0,0,Online TA,No Deposit     ,Transient,1
2218,193,26,2,0,0,39,120,0,0,Offline TA/TO,Non Refund     ,Transient,1
2219,137,10,1,0,0,0,80,0,1,Groups,No Deposit     ,Transient-Party,0
2220,25,7,3,0,0,0,121.72,0,2,Online TA,No Deposit     ,Transient,0
2221,13,42,2,0,0,0,159,0,0,Corporate,No Deposit     ,Transient,0
2222,5,9,3,0,0,0,93,0,1,Online TA,No Deposit     ,Transient,0
2223,8,11,2,0,1,0,103,0,1,Online TA,No Deposit     ,Transient-Party,0
2224,368,26,3,0,0,0,90,0,0,Groups,Non Refund     ,Transient,1
2225,2,20,1,0,0,0,220,0,1,Online TA,No Deposit     ,Transient,0
2226,21,41,2,0,0,0,149,0,1,Online TA,No Deposit     ,Transient,0
2227,37,42,3,0,0,0,105,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
2228,2,33,1,0,0,0,68.5,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
2229,150,30,3,1,1,0,76.5,0,1,Online TA,No Deposit     ,Transient,1
2230,76,15,3,0,0,0,87.24,0,1,Online TA,No Deposit     ,Transient,0
2231,76,18,3,0,0,0,116.7,0,0,Online TA,No Deposit     ,Transient,1
2232,96,17,2,0,0,0,130,0,0,Groups,Non Refund     ,Transient,1
2233,49,19,1,0,0,0,159.3,0,2,Online TA,No Deposit     ,Transient,0
2234,24,6,5,0,1,0,75,0,0,Groups,No Deposit     ,Transient-Party,0
2235,84,48,2,0,1,0,0,0,0,Groups,No Deposit     ,Transient-Party,0
2236,193,18,5,0,0,0,124.46,0,2,Online TA,No Deposit     ,Transient,0
2237,1,14,1,0,0,0,67,1,1,Corporate,No Deposit     ,Transient,0
2238,197,8,3,0,0,0,65.45,0,1,Online TA,No Deposit     ,Transient,0
2239,1,27,3,0,0,0,128.6,0,0,Online TA,No Deposit     ,Transient,0
2240,27,39,1,0,0,0,95,0,0,Direct,No Deposit     ,Transient-Party,0
2241,6,11,2,0,0,0,100.6,0,0,Direct,No Deposit     ,Transient,1
2242,211,21,2,0,0,111,100,0,0,Offline TA/TO,Non Refund     ,Transient,1
2243,3,20,10,0,0,0,110,0,0,Aviation,No Deposit     ,Transient,0
2244,145,23,1,0,2,0,144,0,3,Online TA,No Deposit     ,Transient,0
2245,207,8,2,0,0,0,79.2,0,1,Online TA,No Deposit     ,Transient,0
2246,37,43,1,0,0,0,76.5,0,1,Offline TA/TO,No Deposit     ,Transient,0
2247,34,35,3,0,0,0,85,0,0,Offline TA/TO,No Deposit     ,Transient,0
2248,70,14,3,0,0,0,61.56,0,2,Online TA,No Deposit     ,Transient,0
2249,130,17,3,0,0,0,84.15,0,0,Online TA,No Deposit     ,Transient,0
2250,24,46,0,0,0,0,101,0,1,Online TA,No Deposit     ,Contract,0
2251,97,41,3,0,0,0,140,0,0,Groups,Non Refund     ,Transient,1
2252,65,22,3,0,0,0,115.14,0,0,Online TA,No Deposit     ,Transient,0
2253,373,14,3,0,0,0,90,0,0,Offline TA/TO,Non Refund     ,Transient,1
2254,0,45,1,0,0,0,95,1,1,Direct,No Deposit     ,Transient,0
2255,173,37,3,0,0,0,85,0,0,Online TA,No Deposit     ,Transient,0
2256,5,39,1,0,0,0,65,0,1,Corporate,No Deposit     ,Transient,0
2257,9,42,2,0,0,0,67,1,1,Corporate,No Deposit     ,Transient,0
2258,68,31,1,0,0,0,249,0,0,Online TA,No Deposit     ,Transient,0
2259,15,24,1,0,0,0,89,0,0,Offline TA/TO,No Deposit     ,Transient,0
2260,176,27,1,0,0,0,65.18,0,1,Online TA,No Deposit     ,Transient,0
2261,3,9,1,0,0,0,66,0,1,Corporate,No Deposit     ,Transient-Party,1
2262,18,53,1,0,2,0,60,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2263,29,33,0,0,0,0,139,0,1,Online TA,No Deposit     ,Transient,0
2264,69,20,4,0,0,0,135.15,0,2,Online TA,No Deposit     ,Transient,0
2265,1,13,2,0,0,0,182,0,2,Online TA,No Deposit     ,Transient,0
2266,102,16,5,0,0,0,80.1,0,0,Offline TA/TO,No Deposit     ,Transient,0
2267,454,41,1,0,0,0,59,0,0,Groups,Non Refund     ,Transient,1
2268,40,17,5,0,0,0,135.76,0,0,Online TA,No Deposit     ,Transient,1
2269,151,4,2,0,2,63,71,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2270,14,25,0,0,0,0,109,0,1,Online TA,No Deposit     ,Transient,0
2271,45,5,2,0,0,0,72,0,1,Offline TA/TO,No Deposit     ,Transient,0
2272,29,31,1,0,0,0,139,0,1,Online TA,No Deposit     ,Transient-Party,0
2273,75,13,5,0,0,0,126,0,1,Online TA,No Deposit     ,Transient,1
2274,3,37,0,0,0,0,133,0,1,Online TA,No Deposit     ,Contract,0
2275,252,47,2,0,0,0,67.5,0,0,Online TA,No Deposit     ,Transient,1
2276,0,19,0,0,0,0,98.8,0,1,Online TA,No Deposit     ,Group,0
2277,230,24,0,1,0,0,89,0,1,Online TA,No Deposit     ,Transient,1
2278,0,35,1,0,0,0,0,0,2,Complementary,No Deposit     ,Transient,0
2279,330,33,3,0,1,0,129.73,0,2,Online TA,No Deposit     ,Transient,1
2280,57,14,4,0,3,0,76.76,0,0,Online TA,No Deposit     ,Transient,1
2281,297,33,1,1,0,0,62,0,0,Groups,Non Refund     ,Transient-Party,1
2282,208,18,2,0,0,0,117,0,1,Online TA,No Deposit     ,Transient,0
2283,13,36,3,0,0,0,45,0,0,Offline TA/TO,No Deposit     ,Transient,0
2284,164,23,1,0,0,0,94.5,0,2,Direct,No Deposit     ,Transient,0
2285,44,23,5,0,0,0,112,0,1,Online TA,No Deposit     ,Transient,0
2286,184,33,5,0,0,0,164.44,0,0,Online TA,No Deposit     ,Transient,0
2287,0,34,2,0,0,0,97,0,1,Online TA,No Deposit     ,Contract,0
2288,6,8,1,0,0,0,80,0,0,Corporate,No Deposit     ,Transient,0
2289,205,23,1,0,0,0,90,0,0,Offline TA/TO,Non Refund     ,Transient,1
2290,25,18,1,0,0,0,125,0,0,Corporate,No Deposit     ,Transient,1
2291,229,43,1,0,0,0,96.3,0,0,Online TA,No Deposit     ,Transient,1
2292,0,13,1,3,0,0,0,0,1,Complementary,No Deposit     ,Transient,1
2293,159,32,3,0,0,0,82.44,0,1,Offline TA/TO,No Deposit     ,Transient,0
2294,168,37,2,0,0,0,60,0,0,Groups,No Deposit     ,Transient-Party,1
2295,7,10,2,0,0,0,67,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2296,34,48,10,0,0,0,74.8,0,1,Online TA,No Deposit     ,Transient,1
2297,213,24,3,0,0,62,130,0,0,Offline TA/TO,Non Refund     ,Transient,1
2298,165,44,2,0,0,0,123.3,0,2,Online TA,No Deposit     ,Transient,0
2299,77,17,5,0,1,0,146.93,0,1,Online TA,No Deposit     ,Transient,1
2300,2,48,1,0,0,0,65,0,0,Corporate,No Deposit     ,Transient,0
2301,69,37,2,0,0,0,62,0,0,Groups,No Deposit     ,Transient-Party,0
2302,29,29,3,0,0,0,140,0,1,Online TA,No Deposit     ,Transient,0
2303,85,41,3,0,0,0,85,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
2304,219,28,5,0,1,0,109.1,0,4,Online TA,No Deposit     ,Transient-Party,0
2305,109,9,1,1,0,44,75,0,0,Offline TA/TO,Non Refund     ,Transient,1
2306,212,40,3,0,1,0,129.65,0,1,Online TA,No Deposit     ,Transient-Party,0
2307,32,17,1,0,0,0,85.5,0,0,Online TA,No Deposit     ,Transient,1
2308,134,8,1,0,0,0,75,0,0,Groups,No Deposit     ,Transient-Party,0
2309,3,40,0,1,0,0,65,0,0,Corporate,No Deposit     ,Transient,1
2310,95,45,1,0,0,0,75,0,0,Groups,No Deposit     ,Transient-Party,1
2311,172,41,3,0,0,0,125.1,0,0,Online TA,No Deposit     ,Transient,1
2312,194,37,4,0,0,0,116.45,0,1,Online TA,No Deposit     ,Transient,0
2313,149,33,4,0,2,0,138.55,0,1,Online TA,No Deposit     ,Transient,0
2314,101,17,3,0,1,0,70.03,0,0,Online TA,No Deposit     ,Transient,1
2315,199,35,5,0,0,0,99,0,2,Online TA,No Deposit     ,Transient,0
2316,18,36,3,0,2,0,76.81,0,2,Online TA,No Deposit     ,Transient,0
2317,96,22,4,0,0,0,141.6,0,1,Online TA,No Deposit     ,Transient,0
2318,166,45,3,0,0,0,110,0,0,Offline TA/TO,Non Refund     ,Transient,1
2319,23,42,2,0,0,0,98.4,0,2,Online TA,No Deposit     ,Transient,0
2320,39,33,2,0,1,0,109,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
2321,181,23,2,0,0,0,100,0,0,Groups,Non Refund     ,Transient,1
2322,288,19,3,0,0,236,81.67,0,0,Groups,No Deposit     ,Transient-Party,0
2323,109,22,1,0,0,0,90.95,0,0,Offline TA/TO,No Deposit     ,Transient,0
2324,27,22,2,0,0,0,90.84,0,2,Online TA,No Deposit     ,Transient,0
2325,140,47,3,0,0,87,75,0,0,Groups,No Deposit     ,Transient-Party,1
2326,6,10,2,0,0,0,66,0,1,Corporate,No Deposit     ,Transient,0
2327,330,23,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
2328,2,35,1,0,0,0,156,0,2,Online TA,No Deposit     ,Contract,0
2329,0,2,3,0,0,0,82.99,0,0,Online TA,No Deposit     ,Transient,0
2330,83,39,2,0,0,0,62,0,0,Groups,No Deposit     ,Transient-Party,0
2331,9,8,2,0,0,0,87,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
2332,163,24,2,0,0,0,100,0,0,Offline TA/TO,Non Refund     ,Transient,1
2333,26,36,2,0,2,0,116.72,0,0,Corporate,No Deposit     ,Transient,0
2334,364,42,2,1,0,0,109,0,0,Offline TA/TO,Non Refund     ,Transient-Party,1
2335,83,15,2,0,0,0,162,0,0,Online TA,No Deposit     ,Transient,1
2336,43,43,1,0,0,0,0,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2337,64,37,5,0,0,0,131.14,0,0,Online TA,No Deposit     ,Transient,1
2338,30,42,2,1,0,0,165,0,0,Online TA,No Deposit     ,Contract,1
2339,504,32,1,0,0,0,112.67,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
2340,95,45,1,0,1,0,75,0,0,Groups,No Deposit     ,Transient-Party,1
2341,55,11,1,0,0,0,65,0,0,Offline TA/TO,No Deposit     ,Transient,1
2342,99,23,2,0,0,0,162,0,2,Online TA,No Deposit     ,Transient,0
2343,41,53,5,0,1,0,70,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2344,1,8,1,0,0,0,78,0,0,Online TA,No Deposit     ,Transient,0
2345,152,29,1,0,2,0,99,0,2,Online TA,No Deposit     ,Transient-Party,0
2346,35,36,1,0,0,0,171.45,0,0,Online TA,No Deposit     ,Transient,1
2347,181,19,4,1,0,42,90,0,0,Offline TA/TO,Non Refund     ,Transient,1
2348,78,13,2,0,0,0,100,0,0,Offline TA/TO,Non Refund     ,Transient,1
2349,137,19,5,0,0,0,123.43,0,0,Online TA,No Deposit     ,Transient,0
2350,112,28,5,0,0,0,72.25,0,0,Offline TA/TO,No Deposit     ,Transient,0
2351,142,18,2,0,0,0,65,0,1,Groups,No Deposit     ,Transient-Party,0
2352,61,22,1,0,0,0,170,0,1,Online TA,No Deposit     ,Transient,0
2353,129,16,1,0,0,0,130.5,0,2,Online TA,No Deposit     ,Transient,0
2354,85,12,3,0,0,0,73.95,0,0,Online TA,No Deposit     ,Transient-Party,0
2355,0,37,1,0,0,0,133.5,0,1,Online TA,No Deposit     ,Contract,0
2356,34,23,3,0,0,0,117.33,0,0,Offline TA/TO,No Deposit     ,Transient,1
2357,41,38,2,0,0,0,130,0,0,Groups,No Deposit     ,Transient-Party,1
2358,9,6,1,0,0,0,130,0,2,Online TA,No Deposit     ,Transient,0
2359,247,24,1,0,1,0,93,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
2360,164,7,3,0,0,0,88.4,0,1,Online TA,No Deposit     ,Transient,1
2361,53,11,5,0,1,0,69,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
2362,462,26,1,0,0,0,112.67,0,1,Groups,No Deposit     ,Transient-Party,0
2363,99,19,1,0,0,0,137.7,0,2,Online TA,No Deposit     ,Transient,0
2364,28,9,3,0,0,0,95,0,0,Groups,Non Refund     ,Transient,1
2365,122,24,3,0,0,0,116.1,0,0,Online TA,No Deposit     ,Transient,1
2366,16,22,1,0,0,0,107,0,0,Offline TA/TO,No Deposit     ,Transient,0
2367,13,44,3,0,0,0,87.78,0,1,Online TA,No Deposit     ,Transient,0
2368,274,15,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
2369,26,4,3,0,0,0,100.3,0,0,Online TA,No Deposit     ,Transient,1
2370,215,33,4,0,4,0,123.3,0,0,Direct,No Deposit     ,Transient,1
2371,273,18,2,0,0,84,100,0,1,Groups,No Deposit     ,Transient-Party,0
2372,88,39,2,0,0,0,170,0,0,Groups,Non Refund     ,Transient,1
